City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Belyy Yar,RU,2021-03-27 18:55:30,53.6039,91.3903,24.8,86,100,4.47
285,Alice Springs,AU,2021-03-27 18:54:54,-23.7,133.8833,69.8,73,17,5.75
286,Itarantim,BR,2021-03-27 18:55:31,-15.6597,-40.0656,93.58,25,1,7.63
287,Guaraniacu,BR,2021-03-27 18:55:31,-25.1008,-52.8781,78.57,61,100,4.27
288,Sunland Park,US,2021-03-27 18:55:32,31.7965,-106.58,62.6,35,75,18.41
289,Grindavik,IS,2021-03-27 18:50:36,63.8424,-22.4338,30.2,86,90,41.43
290,Sola,VU,2021-03-27 18:55:33,-13.8833,167.55,82.65,75,61,15.5
291,Emirdag,TR,2021-03-27 18:55:34,39.0197,31.15,36.12,71,6,2.59
292,Katsuura,JP,2021-03-27 18:53:01,35.1333,140.3,62.01,72,100,3.0
293,Billings,US,2021-03-27 18:55:34,45.7833,-108.5007,48.99,46,90,10.36
294,Ukiah,US,2021-03-27 18:55:23,39.1502,-123.2078,69.01,44,1,2.82
295,Bud,US,2021-03-27 18:55:35,39.447,-86.1758,71.01,52,1,12.66
296,Opuwo,NA,2021-03-27 18:55:35,-18.0607,13.84,75.4,59,97,3.22
297,Tsiroanomandidy,MG,2021-03-27 18:55:35,-18.7667,46.0333,66.29,90,0,1.72
298,Chirongui,YT,2021-03-27 18:55:36,-12.9319,45.1483,80.6,83,94,5.75
299,Jiayuguan,CN,2021-03-27 18:55:36,39.8167,98.3,46.74,45,100,4.45
300,Yatou,CN,2021-03-27 18:55:37,37.15,122.3833,43.5,90,94,10.87
301,Quatre Cocos,MU,2021-03-27 18:55:37,-20.2078,57.7625,78.01,94,75,6.91
302,Ciego De Avila,CU,2021-03-27 18:51:13,21.84,-78.7619,94.08,29,0,17.34
303,Cayenne,GF,2021-03-27 18:55:38,4.9333,-52.3333,84.2,70,75,13.8
304,Andilamena,MG,2021-03-27 18:55:38,-17.0167,48.5833,66.6,95,100,2.8
305,Coquimbo,CL,2021-03-27 18:55:38,-29.9533,-71.3436,62.6,72,20,13.8
306,Vila,PT,2021-03-27 18:55:39,42.0304,-8.1588,57.99,54,0,8.05
307,Senanga,ZM,2021-03-27 18:55:39,-16.1167,23.2667,67.44,78,68,5.06
308,Ngorongoro,TZ,2021-03-27 18:55:39,-3.2397,35.4875,53.26,89,100,1.97
309,Gatton,AU,2021-03-27 18:55:40,-27.55,152.2833,61.0,100,0,1.72
310,Port Augusta,AU,2021-03-27 18:55:41,-32.5,137.7667,57.2,88,90,2.3
311,Tamiahua,MX,2021-03-27 18:55:41,21.2667,-97.45,85.73,56,7,12.44
312,Carballo,ES,2021-03-27 18:55:42,43.213,-8.691,57.2,67,0,3.44
313,Montepuez,MZ,2021-03-27 18:55:44,-13.1256,38.9997,70.52,94,100,2.73
314,Camocim,BR,2021-03-27 18:55:45,-2.9022,-40.8411,77.77,85,100,7.43
315,Namatanai,PG,2021-03-27 18:55:45,-3.6667,152.4333,78.94,80,100,8.95
316,Soto La Marina,MX,2021-03-27 18:55:46,23.7667,-98.2167,90.0,52,40,15.99
317,Pederneiras,BR,2021-03-27 18:55:47,-22.3517,-48.775,93.2,40,40,2.3
318,Japura,ID,2021-03-27 18:55:48,-0.3167,102.35,72.25,94,30,1.95
319,Vizinga,RU,2021-03-27 18:55:48,61.0749,50.1031,12.76,97,41,2.8
320,Nieuw Amsterdam,SR,2021-03-27 18:55:49,5.8833,-55.0833,89.6,58,40,11.5
321,North Bend,US,2021-03-27 18:51:28,43.4065,-124.2243,59.0,87,1,8.95
322,Bardiyah,LY,2021-03-27 18:55:51,31.7561,25.0865,55.85,59,0,7.43
323,Raudeberg,NO,2021-03-27 18:55:52,61.9875,5.1352,39.0,93,85,9.86
324,Norman Wells,CA,2021-03-27 18:55:53,65.282,-126.8329,6.8,78,90,10.36
325,Noumea,NC,2021-03-27 18:55:54,-22.2763,166.4572,80.01,94,0,2.3
326,Gat,IL,2021-03-27 18:55:55,31.61,34.7642,57.0,57,3,2.64
327,Ellisras,ZA,2021-03-27 18:55:56,-23.6649,27.7443,72.28,34,5,4.7
328,Broken Hill,AU,2021-03-27 18:55:56,-31.95,141.4333,57.2,62,52,6.91
329,Alanganallur,IN,2021-03-27 18:55:57,10.0667,78.05,79.57,77,100,3.6
330,Itajuba,BR,2021-03-27 18:55:58,-22.4256,-45.4528,91.4,49,20,6.91
331,Pangnirtung,CA,2021-03-27 18:56:00,66.1451,-65.7125,-5.49,80,85,2.71
332,Sabang,ID,2021-03-27 18:56:01,5.8933,95.3214,81.0,78,100,11.5
333,Veinticinco De Mayo,AR,2021-03-27 18:56:02,-35.4323,-60.1727,66.99,86,100,4.0
334,Kahului,US,2021-03-27 18:52:32,20.8947,-156.47,75.2,83,20,8.05
335,Adrar,MR,2021-03-27 18:56:03,20.5022,-10.0711,85.01,5,6,8.41
336,Qaqortoq,GL,2021-03-27 18:56:03,60.7167,-46.0333,8.6,40,75,6.91
337,Comodoro Rivadavia,AR,2021-03-27 18:51:24,-45.8667,-67.5,73.4,31,0,16.11
338,Neyshabur,IR,2021-03-27 18:56:04,36.2133,58.7958,64.04,43,53,1.16
339,Beringovskiy,RU,2021-03-27 18:56:04,63.05,179.3167,-8.91,99,100,4.54
340,Merauke,ID,2021-03-27 18:56:04,-8.4667,140.3333,78.04,88,12,7.52
341,Hualmay,PE,2021-03-27 18:56:05,-11.0964,-77.6139,75.25,70,20,9.08
342,Bathsheba,BB,2021-03-27 18:56:05,13.2167,-59.5167,82.4,57,40,20.71
343,Mega,ET,2021-03-27 18:56:05,4.05,38.3,67.19,31,100,7.07
344,Port Blair,IN,2021-03-27 18:56:06,11.6667,92.75,81.61,78,100,4.36
345,Metu,ET,2021-03-27 18:56:06,8.3,35.5833,59.68,79,100,1.41
346,Sobolevo,RU,2021-03-27 18:56:07,54.4299,31.8996,30.99,98,76,4.16
347,Codrington,AU,2021-03-27 18:56:07,-38.2667,141.9667,52.3,88,100,7.49
348,Kloulklubed,PW,2021-03-27 18:56:08,7.0419,134.2556,75.2,100,75,3.44
349,Dwarka,IN,2021-03-27 18:56:08,22.2394,68.9678,79.11,70,100,14.29
350,Vao,NC,2021-03-27 18:56:08,-22.6667,167.4833,77.72,80,12,11.36
351,Naantali,FI,2021-03-27 18:56:08,60.4674,22.0243,44.6,70,100,9.22
352,Kant,IN,2021-03-27 18:56:09,27.8,79.8,75.33,14,0,1.39
353,Dubuque,US,2021-03-27 18:54:00,42.4833,-90.8668,52.0,82,90,12.66
354,Cozumel,MX,2021-03-27 18:56:09,20.5083,-86.9458,87.8,55,75,20.71
355,Osakarovka,KZ,2021-03-27 18:56:09,50.565,72.5692,31.32,96,100,11.43
356,Manali,IN,2021-03-27 18:56:10,13.1667,80.2667,80.6,78,75,3.44
357,Ubrique,ES,2021-03-27 18:56:11,36.6778,-5.446,69.8,40,0,1.14
358,Qasigiannguit,GL,2021-03-27 18:56:12,68.8193,-51.1922,-9.4,45,40,6.91
359,Sebinkarahisar,TR,2021-03-27 18:56:12,40.2883,38.4236,17.71,86,42,5.1
360,Christchurch,NZ,2021-03-27 18:56:13,-43.5333,172.6333,66.0,72,22,8.05
361,Vestmannaeyjar,IS,2021-03-27 18:56:15,63.4427,-20.2734,32.0,93,75,55.23
362,Megion,RU,2021-03-27 18:56:15,61.0296,76.1136,28.4,80,0,8.95
363,Kisaran,ID,2021-03-27 18:56:16,2.9845,99.6158,72.9,95,90,2.86
364,Aklavik,CA,2021-03-27 18:56:17,68.2191,-135.0107,-9.4,77,75,8.05
365,Naze,JP,2021-03-27 18:56:17,28.3667,129.4833,67.23,87,100,20.29
366,Kothapet,IN,2021-03-27 18:56:18,19.3333,79.4833,85.24,14,0,1.88
367,Tuntum,BR,2021-03-27 18:56:18,-5.2581,-44.6489,80.78,86,81,1.66
368,Port-Cartier,CA,2021-03-27 18:56:18,50.0334,-66.8654,28.99,43,93,10.36
369,Coihaique,CL,2021-03-27 18:56:19,-45.5752,-72.0662,64.4,52,75,4.61
370,Soubre,CI,2021-03-27 18:56:19,5.7856,-6.6083,78.64,81,45,4.27
371,Kanniyakumari,IN,2021-03-27 18:56:19,8.0833,77.5667,82.02,76,94,7.83
372,Saint-Joseph,RE,2021-03-27 18:56:19,-21.3667,55.6167,77.0,94,90,3.44
373,Miri,MY,2021-03-27 18:56:20,4.4148,114.0089,77.0,94,20,4.61
374,Gravdal,NO,2021-03-27 18:56:21,68.1214,13.5031,37.38,94,100,21.45
375,Rio Claro,BR,2021-03-27 18:56:21,-22.4114,-47.5614,93.2,36,40,5.75
376,Tokur,RU,2021-03-27 18:56:22,53.1333,132.9,11.61,99,88,1.81
377,Wokha,IN,2021-03-27 18:56:22,26.1,94.2667,52.65,23,0,4.63
378,Mitsamiouli,KM,2021-03-27 18:56:22,-11.3847,43.2844,82.65,71,98,3.2
379,Pevek,RU,2021-03-27 18:56:23,69.7008,170.3133,-21.59,98,80,4.03
380,Hammond,US,2021-03-27 18:56:23,41.5834,-87.5,66.2,55,40,13.8
381,Hidalgo,MX,2021-03-27 18:56:23,20.5,-99.0,83.43,16,6,2.51
382,Mosquera,CO,2021-03-27 18:56:24,4.7059,-74.2302,57.2,94,75,8.05
383,Hazorasp,UZ,2021-03-27 18:56:24,41.3194,61.0742,50.0,57,0,4.61
384,Nokaneng,BW,2021-03-27 18:56:25,-19.6667,22.2667,75.63,58,93,1.03
385,Leirvik,NO,2021-03-27 18:56:26,59.7798,5.5005,42.8,81,6,10.36
386,Wageningen,NL,2021-03-27 18:56:26,51.9667,5.6667,42.01,65,20,8.05
387,Mundo Nuevo,MX,2021-03-27 18:56:26,18.7,-95.5,84.36,61,0,10.96
388,Buala,SB,2021-03-27 18:56:26,-8.145,159.5921,79.92,84,70,8.25
389,Fernandopolis,BR,2021-03-27 18:52:22,-20.2839,-50.2464,92.41,28,61,0.51
390,Bandarbeyla,SO,2021-03-27 18:56:27,9.4942,50.8122,79.59,77,6,12.21
391,Conde,BR,2021-03-27 18:53:14,-7.2597,-34.9075,86.0,70,20,10.36
392,Turukhansk,RU,2021-03-27 18:56:27,65.8167,87.9833,-0.09,99,100,3.44
393,Lana,IT,2021-03-27 18:56:28,46.6124,11.1559,60.8,48,40,3.44
394,Tuatapere,NZ,2021-03-27 18:56:28,-46.1333,167.6833,55.99,94,99,1.01
395,Ilulissat,GL,2021-03-27 18:56:28,69.2167,-51.1,-9.4,45,40,6.91
396,Dodoma,TZ,2021-03-27 18:54:14,-6.1722,35.7395,68.0,83,75,9.22
397,Sistranda,NO,2021-03-27 18:56:29,63.7256,8.834,41.0,81,75,10.36
398,Shimoda,JP,2021-03-27 18:56:29,34.6667,138.95,61.0,56,100,1.01
399,Luanda,AO,2021-03-27 18:55:30,-8.8368,13.2343,80.6,78,40,6.91
400,Nanortalik,GL,2021-03-27 18:56:29,60.1432,-45.2371,11.14,67,97,20.18
401,Port-Gentil,GA,2021-03-27 18:51:45,-0.7193,8.7815,80.6,83,20,4.61
402,Jales,BR,2021-03-27 18:56:32,-20.2689,-50.5458,92.55,27,59,0.96
403,Orlik,RU,2021-03-27 18:56:33,52.5178,99.825,-3.51,96,36,3.18
404,Tautira,PF,2021-03-27 18:56:34,-17.7333,-149.15,80.6,74,75,2.3
405,Dryden,CA,2021-03-27 18:56:34,49.7833,-92.7503,32.0,55,20,9.22
406,Kazerun,IR,2021-03-27 18:56:36,29.6195,51.6541,67.24,49,97,1.41
407,Payo,ID,2021-03-27 18:56:36,-3.7508,103.6372,72.72,98,90,2.17
408,Bubaque,GW,2021-03-27 18:56:37,11.2833,-15.8333,77.25,72,100,18.88
409,Kavali,IN,2021-03-27 18:56:37,14.9167,79.9833,76.66,79,13,8.63
410,Ilhabela,BR,2021-03-27 18:56:38,-23.7781,-45.3581,83.64,71,9,4.59
411,Las Palmas,ES,2021-03-27 18:56:38,28.4204,-14.0131,69.8,68,20,14.97
412,Xinmin,CN,2021-03-27 18:56:39,41.9908,122.8253,35.6,93,60,2.24
413,Samarai,PG,2021-03-27 18:56:39,-10.6167,150.6667,82.85,78,36,13.87
414,Djenne,ML,2021-03-27 18:56:39,13.9061,-4.5533,92.79,8,1,10.96
415,Kavieng,PG,2021-03-27 18:56:39,-2.5744,150.7967,81.79,76,100,13.98
416,Porto Novo,BJ,2021-03-27 18:56:40,6.4965,2.6036,84.2,70,40,13.8
417,Gleisdorf,AT,2021-03-27 18:56:41,47.1061,15.7127,53.6,58,75,9.22
418,Toamasina,MG,2021-03-27 18:56:42,-18.1667,49.3833,73.4,94,40,5.03
419,Borkenes,NO,2021-03-27 18:56:43,68.774,16.1739,37.0,98,100,5.99
420,Barra,BR,2021-03-27 18:56:43,-11.0894,-43.1417,91.35,32,28,6.08
421,Antofagasta,CL,2021-03-27 18:56:04,-23.65,-70.4,71.01,63,20,12.66
422,Bilma,NE,2021-03-27 18:56:46,18.6853,12.9164,75.15,14,0,9.26
423,Lavrentiya,RU,2021-03-27 18:56:47,65.5833,-171.0,-13.02,89,7,3.33
424,Caldwell,US,2021-03-27 18:53:27,43.6629,-116.6874,55.99,46,1,4.61
425,Grand Gaube,MU,2021-03-27 18:56:48,-20.0064,57.6608,78.01,84,100,6.15
426,Samana,DO,2021-03-27 18:56:49,19.2056,-69.3369,86.0,70,20,13.8
427,Nuuk,GL,2021-03-27 18:56:49,64.1835,-51.7216,-0.4,78,20,32.21
428,Itarema,BR,2021-03-27 18:56:50,-2.9248,-39.9167,80.29,76,49,8.75
429,Porto Santo,PT,2021-03-27 18:56:52,33.072,-16.3415,64.4,88,75,21.85
430,Allanridge,ZA,2021-03-27 18:56:52,-27.7543,26.6438,61.0,80,43,4.79
431,Birin,NP,2021-03-27 18:56:53,26.8865,88.0718,68.0,73,20,6.08
432,Luang Prabang,LA,2021-03-27 18:56:53,19.8856,102.1347,76.6,44,96,1.61
433,Alakurtti,RU,2021-03-27 18:56:55,66.9672,30.3491,39.0,81,100,5.99
434,Sigli,ID,2021-03-27 18:56:56,5.3848,95.9609,79.21,83,82,5.3
435,Yumen,CN,2021-03-27 18:56:57,40.2833,97.2,47.34,36,100,7.11
436,Paris,FR,2021-03-27 18:56:06,48.8534,2.3488,52.0,57,0,4.61
437,Sao Filipe,CV,2021-03-27 18:56:58,14.8961,-24.4956,70.99,70,1,18.9
438,Dongsheng,CN,2021-03-27 18:56:59,39.8161,109.9776,35.24,31,87,19.28
439,Batemans Bay,AU,2021-03-27 18:57:01,-35.7167,150.1833,55.99,95,48,1.99
440,Axim,GH,2021-03-27 18:57:02,4.8699,-2.2405,79.83,82,100,5.46
441,Shitanjing,CN,2021-03-27 18:57:03,39.2342,106.3439,42.62,19,100,2.21
442,Alyangula,AU,2021-03-27 18:57:04,-13.8483,136.4192,82.33,80,99,10.98
443,Evensk,RU,2021-03-27 18:57:05,61.95,159.2333,-7.67,86,4,9.64
444,Katobu,ID,2021-03-27 18:57:06,-4.9408,122.5276,75.09,92,100,2.01
445,Ligayan,PH,2021-03-27 18:57:06,4.6533,119.4706,82.04,76,97,4.23
446,Leh,IN,2021-03-27 18:57:07,34.1667,77.5833,40.46,46,98,6.53
447,Geraldton,AU,2021-03-27 18:57:07,-28.7667,114.6,62.6,77,6,9.22
448,Batsfjord,NO,2021-03-27 18:57:08,70.6345,29.7185,36.91,89,100,18.88
449,Muncar,ID,2021-03-27 18:57:09,-8.4333,114.3333,76.23,88,99,1.72
450,Kashi,CN,2021-03-27 18:57:10,39.4547,75.9797,60.8,21,100,13.42
451,Sao Joao Da Barra,BR,2021-03-27 18:57:11,-21.6403,-41.0511,87.8,58,20,10.36
452,Port Lincoln,AU,2021-03-27 18:56:57,-34.7333,135.8667,58.24,78,100,2.62
453,Grosse Pointe Farms,US,2021-03-27 18:57:12,42.4092,-82.8919,55.0,71,40,14.97
454,Tiarei,PF,2021-03-27 18:57:13,-17.5333,-149.3333,80.6,74,75,2.3
455,Fort Nelson,CA,2021-03-27 18:57:14,58.8053,-122.7002,32.0,55,75,5.88
456,Sembe,CG,2021-03-27 18:57:14,1.6481,14.5806,77.36,66,77,0.87
457,Angoche,MZ,2021-03-27 18:57:14,-16.2325,39.9086,79.34,81,0,7.72
458,Malanje,AO,2021-03-27 18:57:15,-9.5402,16.341,65.64,91,100,3.27
459,Campbellsville,US,2021-03-27 18:57:16,37.3434,-85.3419,64.4,82,20,12.66
460,Bayshore Gardens,US,2021-03-27 18:57:16,27.4253,-82.5904,88.0,65,1,12.66
461,Awjilah,LY,2021-03-27 18:57:17,29.1081,21.2869,59.25,33,0,7.92
462,Imbituba,BR,2021-03-27 18:57:18,-28.24,-48.6703,82.4,74,20,12.66
463,Arlit,NE,2021-03-27 18:57:18,18.7369,7.3853,74.05,12,0,11.14
464,Bom Jesus,BR,2021-03-27 18:57:18,-9.0744,-44.3586,94.35,29,82,1.77
465,Zaraza,VE,2021-03-27 18:57:19,9.3503,-65.3245,89.58,40,100,10.07
466,Poya,NC,2021-03-27 18:57:19,-21.35,165.15,75.61,86,0,3.6
467,San Onofre,CO,2021-03-27 18:57:19,9.7359,-75.5263,84.15,61,91,13.31
468,Kamenka,RU,2021-03-27 18:57:20,51.3223,42.7678,35.01,82,100,5.91
469,Mantua,IT,2021-03-27 18:57:21,45.1667,10.7833,55.99,72,68,3.0
470,Morant Bay,JM,2021-03-27 18:57:21,17.8815,-76.4093,86.0,66,20,25.32
471,Rincon,US,2021-03-27 18:57:22,32.296,-81.2354,90.0,48,75,8.05
472,Wad Rawah,SD,2021-03-27 18:57:22,15.1603,33.1397,86.34,16,5,19.1
473,Necochea,AR,2021-03-27 18:57:23,-38.5473,-58.7368,64.99,67,80,13.0
474,San Pedro,PH,2021-03-27 18:57:24,14.35,121.0167,82.4,74,20,6.91
475,La Grande,US,2021-03-27 18:57:25,45.3246,-118.0877,53.01,56,10,3.02
476,Pinawa,CA,2021-03-27 18:57:26,50.1489,-95.8811,36.66,40,100,11.05
477,Balaipungut,ID,2021-03-27 18:57:26,1.05,101.2833,73.4,100,40,2.33
478,Yarada,IN,2021-03-27 18:57:27,17.65,83.2667,80.6,94,75,2.3
479,Bilibino,RU,2021-03-27 18:57:28,68.0546,166.4372,-23.89,99,34,3.94
480,Okhotsk,RU,2021-03-27 18:57:29,59.3833,143.3,-1.08,98,100,4.92
481,Zyryanka,RU,2021-03-27 18:57:30,65.75,150.85,-22.22,99,64,5.26
482,Aras,ES,2021-03-27 18:57:31,42.5617,-2.356,57.2,51,0,5.75
483,Trairi,BR,2021-03-27 18:57:32,-3.2778,-39.2689,80.67,74,28,7.23
484,Namibe,AO,2021-03-27 18:57:33,-15.1961,12.1522,74.68,81,100,7.67
485,Fort Payne,US,2021-03-27 18:57:34,34.4442,-85.7197,78.8,61,90,12.66
486,Hobyo,SO,2021-03-27 18:57:35,5.3505,48.5268,80.65,78,40,14.85
487,Bosaso,SO,2021-03-27 18:57:36,11.2842,49.1816,77.97,79,4,0.76
488,Piopio,NZ,2021-03-27 18:57:37,-38.4667,175.0167,55.99,93,100,3.33
489,Yekaterinoslavka,RU,2021-03-27 18:57:37,50.3734,129.1139,33.42,95,100,6.67
490,Baffa,PK,2021-03-27 18:57:38,34.4378,73.2194,62.96,57,71,5.23
491,Lazarev,RU,2021-03-27 18:57:39,52.225,141.5131,6.89,99,87,4.76
492,Pacific Grove,US,2021-03-27 18:57:13,36.6177,-121.9166,71.01,32,1,4.61
493,Lashio,MM,2021-03-27 18:57:40,22.9333,97.75,62.2,35,5,1.54
494,Quelimane,MZ,2021-03-27 18:57:42,-17.8786,36.8883,84.2,84,75,4.61
495,Nurota,UZ,2021-03-27 18:57:43,40.5614,65.6886,59.0,88,75,4.0
496,Dalbandin,PK,2021-03-27 18:57:44,28.8947,64.4101,81.59,15,69,8.34
497,Ocampo,MX,2021-03-27 18:57:45,21.65,-101.5,80.01,50,5,9.66
498,Kolyvan,RU,2021-03-27 18:57:46,55.3053,82.7391,34.0,69,0,8.95
499,Tazmalt,DZ,2021-03-27 18:57:46,36.3868,4.3989,63.18,41,54,4.16
500,Kaduna,NG,2021-03-27 18:57:47,10.5222,7.4383,81.57,13,19,10.4
501,Fairbanks,US,2021-03-27 18:57:48,64.8378,-147.7164,19.99,85,75,1.83
502,Dong Hoi,VN,2021-03-27 18:57:49,17.4833,106.6,73.13,96,100,1.99
503,Stromness,GB,2021-03-27 18:57:50,58.965,-3.296,42.8,70,75,18.41
504,Urengoy,RU,2021-03-27 18:57:51,65.9667,78.3667,5.97,94,100,13.67
505,Elliot Lake,CA,2021-03-27 18:57:51,46.3834,-82.6331,33.8,75,90,3.44
506,Gizo,SB,2021-03-27 18:57:52,-8.103,156.8419,81.93,76,41,6.69
507,Suntar,RU,2021-03-27 18:57:54,62.1444,117.6319,16.95,95,99,5.14
508,Acapulco,MX,2021-03-27 18:57:55,16.8634,-99.8901,84.2,61,1,5.75
509,Berdigestyakh,RU,2021-03-27 18:57:56,62.0989,126.6992,0.28,99,80,2.84
510,Hjelset,NO,2021-03-27 18:57:57,62.7833,7.4833,42.8,65,75,10.36
511,Roma,US,2021-03-27 18:57:57,43.2128,-75.4557,48.0,57,90,4.61
512,Homa Bay,KE,2021-03-27 18:57:58,-0.5273,34.4571,68.0,83,75,5.75
513,Arona,ES,2021-03-27 18:57:58,28.0996,-16.681,71.6,43,20,17.27
514,Buluang,PH,2021-03-27 18:57:59,13.3068,123.3425,73.85,93,37,2.71
515,Griffith,US,2021-03-27 18:57:59,41.5284,-87.4237,66.99,55,40,13.8
516,Mahasamund,IN,2021-03-27 18:57:59,21.1,82.1,80.6,36,0,6.91
517,Nakamura,JP,2021-03-27 18:58:00,32.9833,132.9333,58.89,94,100,9.91
518,Wanning,CN,2021-03-27 18:58:00,18.8003,110.3967,73.35,95,100,5.39
519,Yulara,AU,2021-03-27 18:58:00,-25.2406,130.9889,73.4,78,100,5.75
520,Clyde River,CA,2021-03-27 18:58:01,70.4692,-68.5914,-0.4,71,75,0.81
521,Cao Bang,VN,2021-03-27 18:58:01,22.6667,106.25,71.82,98,95,2.66
522,Anamur,TR,2021-03-27 18:58:01,36.0751,32.8369,48.2,71,0,4.61
523,Alappuzha,IN,2021-03-27 18:58:02,9.49,76.3264,81.77,81,97,4.68
524,Kundiawa,PG,2021-03-27 18:58:02,-6.0167,144.9667,60.67,97,100,2.28
525,Pandan,PH,2021-03-27 18:58:03,14.0453,124.1694,78.12,87,23,6.51
526,Dergachi,RU,2021-03-27 18:58:04,51.2328,48.7659,33.06,99,100,6.67
527,Kyra,RU,2021-03-27 18:58:05,49.5776,111.9753,26.55,63,100,20.36
528,Aksarka,RU,2021-03-27 18:58:06,66.5606,67.7975,-8.48,99,46,4.09
529,Boo,SE,2021-03-27 18:58:06,59.3333,18.2833,43.0,81,75,8.05
530,Nyurba,RU,2021-03-27 18:58:07,63.2842,118.3319,2.17,99,89,3.83
531,Lethem,GY,2021-03-27 18:58:08,3.3803,-59.7968,93.31,38,78,12.88
532,Fuling,CN,2021-03-27 18:58:08,29.7022,107.3919,59.68,77,2,2.77
533,Luena,AO,2021-03-27 18:58:09,-11.7833,19.9167,63.95,88,70,1.01
534,Kutum,SD,2021-03-27 18:58:09,14.2,24.6667,71.11,15,5,17.13
535,Constitucion,CL,2021-03-27 18:58:09,-35.3333,-72.4167,69.96,47,54,15.93
536,Chase,CA,2021-03-27 18:58:09,50.8165,-119.6857,44.6,70,100,2.3
537,Changji,CN,2021-03-27 18:58:10,44.0167,87.3167,50.0,66,0,4.47
538,Strathroy,CA,2021-03-27 18:58:11,42.9551,-81.6223,54.0,50,30,3.0
539,Matamoros,MX,2021-03-27 18:58:11,25.5333,-103.25,86.0,8,40,17.0
540,Dunda,TZ,2021-03-27 18:58:11,-8.1167,34.25,63.93,94,100,2.46
541,Marsh Harbour,BS,2021-03-27 18:58:12,26.5412,-77.0636,77.34,70,0,16.15
542,Baghramyan,AM,2021-03-27 18:58:12,40.1934,44.3683,35.6,87,20,4.61
543,Yeppoon,AU,2021-03-27 18:58:13,-23.1333,150.7333,69.8,88,0,2.3
544,Rivadavia,AR,2021-03-27 18:56:47,-33.1905,-68.4608,73.4,31,0,4.61
545,Ossora,RU,2021-03-27 18:58:13,59.2353,163.0719,12.24,90,100,14.9
546,Iglesias,IT,2021-03-27 18:58:13,39.3114,8.535,60.8,82,0,10.36
547,Oranjemund,NA,2021-03-27 18:58:14,-28.55,16.4333,62.49,75,4,20.18
548,Garden City,US,2021-03-27 18:58:14,42.3256,-83.331,57.0,62,40,14.97
549,Broome,US,2021-03-27 18:58:15,42.2506,-75.833,57.99,62,90,5.03
550,Lac Du Bonnet,CA,2021-03-27 18:58:15,50.2536,-96.0612,35.01,99,98,7.0
551,Ostrovnoy,RU,2021-03-27 18:58:16,68.0531,39.5131,32.34,83,86,25.93
552,Edson,CA,2021-03-27 18:58:16,53.5835,-116.4356,42.8,65,1,5.79
553,Dzaoudzi,YT,2021-03-27 18:58:16,-12.7887,45.2699,80.6,83,65,5.75
554,Salaga,GH,2021-03-27 18:53:27,8.5508,-0.5188,86.32,55,93,5.5
555,Tete,MZ,2021-03-27 18:58:17,-16.1564,33.5867,86.0,62,40,3.44
556,Tallahassee,US,2021-03-27 18:55:22,30.4383,-84.2807,86.0,61,75,12.66
557,Tigil,RU,2021-03-27 18:58:17,57.8,158.6667,-3.93,99,100,4.25
558,Lusambo,CD,2021-03-27 18:58:17,-4.9667,23.45,75.15,80,79,2.3
559,Turan,VN,2021-03-27 18:58:18,16.0678,108.2208,78.8,83,75,7.81
560,Oussouye,SN,2021-03-27 18:58:19,12.485,-16.5469,95.0,65,0,9.22
561,Zhezkazgan,KZ,2021-03-27 18:58:19,47.8043,67.7144,30.88,85,100,6.42
562,Roald,NO,2021-03-27 18:58:20,62.5833,6.1333,37.4,93,75,10.36
563,Pavlohrad,UA,2021-03-27 18:58:20,48.5167,35.8667,41.0,75,0,6.71
564,Port Hardy,CA,2021-03-27 18:58:21,50.6996,-127.4199,46.4,87,90,8.05
565,Capoeiras,BR,2021-03-27 18:58:21,-8.7347,-36.6267,74.89,68,59,8.52
566,Guilin,CN,2021-03-27 18:58:21,25.2819,110.2864,66.2,100,75,1.7
567,Nouadhibou,MR,2021-03-27 18:55:13,20.931,-17.0347,68.0,77,0,20.71
